Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,09:50:00,1012.1,Open,LONG,1012.1,40000000.0,
2023-01-03,10:25:00,1013.0,Close,None,1013.0,40043000.0,43000.00000000001
2023-01-03,13:15:00,1020.2,Open,LONG,1020.2,40043000.0,
2023-01-04,10:55:00,1047.4,Close,None,1047.4,42716000.0,2716000.0
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,42716000.0,
2023-01-05,10:50:00,1047.8,Close,None,1047.8,42749000.0,2749000.0
2023-01-05,13:10:00,1048.8,Open,LONG,1048.8,42749000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,42962000.0,2962000.0
2023-01-06,09:55:00,1057.8,Open,LONG,1057.8,42962000.0,
2023-01-06,13:20:00,1059.4,Close,None,1059.4,43075000.0,3075000.0
2023-01-06,13:45:00,1056.5,Open,SHORT,1056.5,43075000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,42678000.0,2678000.0
2023-01-09,09:25:00,1059.9,Open,LONG,1059.9,42678000.0,
2023-01-09,09:45:00,1057.6,Close,None,1057.6,42401000.0,2401000.0
2023-01-09,10:30:00,1062.7,Open,LONG,1062.7,42401000.0,
2023-01-09,10:40:00,1059.7,Close,None,1059.7,42054000.0,2054000.0
2023-01-09,13:05:00,1057.0,Open,SHORT,1057.0,42054000.0,
2023-01-10,09:00:00,1055.0,Close,None,1055.0,42207000.0,2207000.0
2023-01-10,10:05:00,1053.0,Open,SHORT,1053.0,42207000.0,
2023-01-10,13:05:00,1052.5,Close,None,1052.5,42210000.0,2210000.0
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,42210000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,41713000.0,1713000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,41713000.0,
2023-01-11,13:20:00,1069.2,Close,None,1069.2,42326000.0,2326000.0
2023-01-11,13:45:00,1065.8,Open,SHORT,1065.8,42326000.0,
2023-01-12,09:00:00,1065.9,Close,None,1065.9,42269000.0,2269000.0
2023-01-12,09:20:00,1067.7,Open,LONG,1067.7,42269000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,42082000.0,2082000.0
2023-01-12,10:10:00,1064.6,Open,SHORT,1064.6,42082000.0,
2023-01-12,13:50:00,1060.0,Close,None,1060.0,42495000.0,2495000.0
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,42495000.0,
2023-01-13,11:15:00,1069.8,Close,None,1069.8,42278000.0,2278000.0
2023-01-13,13:20:00,1068.6,Open,SHORT,1068.6,42278000.0,
2023-01-13,13:35:00,1070.6,Close,None,1070.6,42031000.0,2031000.0
2023-01-13,14:05:00,1066.6,Open,SHORT,1066.6,42031000.0,
2023-01-16,09:00:00,1072.7,Close,None,1072.7,41374000.0,1374000.0
2023-01-16,09:25:00,1072.3,Open,LONG,1072.3,41374000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,41037000.0,1037000.0
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,41037000.0,
2023-01-16,10:55:00,1068.2,Close,None,1068.2,40750000.0,750000.0
2023-01-16,11:05:00,1069.9,Open,LONG,1069.9,40750000.0,
2023-01-16,13:10:00,1068.3,Close,None,1068.3,40543000.0,543000.0
2023-01-16,14:25:00,1073.7,Open,LONG,1073.7,40543000.0,
2023-01-17,13:45:00,1092.0,Close,None,1092.0,42326000.0,2326000.0
2023-01-17,14:15:00,1098.9,Open,LONG,1098.9,42326000.0,
2023-01-18,13:00:00,1112.3,Close,None,1112.3,43619000.0,3619000.0
2023-01-18,13:55:00,1116.5,Open,LONG,1116.5,43619000.0,
2023-01-18,14:05:00,1114.1,Close,None,1114.1,43332000.0,3332000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,43332000.0,
2023-01-19,10:55:00,1119.4,Close,None,1119.4,43015000.0,3015000.0
2023-01-19,13:45:00,1117.3,Open,SHORT,1117.3,43015000.0,
2023-01-19,13:50:00,1119.9,Close,None,1119.9,42708000.0,2708000.0
2023-01-19,13:50:00,1119.9,Open,LONG,1119.9,42708000.0,
2023-01-27,09:00:00,1139.4,Close_Future_Expired,None,1139.4,44611000.0,1950000.0
2023-01-27,10:10:00,1138.9,Open,SHORT,1138.9,44611000.0,
2023-01-27,10:45:00,1141.3,Close,None,1141.3,44324000.0,1663000.0
2023-01-27,11:10:00,1141.8,Open,LONG,1141.8,44324000.0,
2023-01-27,13:00:00,1140.7,Close,None,1140.7,44167000.0,1506000.0
2023-01-27,13:45:00,1139.0,Open,SHORT,1139.0,44167000.0,
2023-01-30,09:55:00,1127.3,Close,None,1127.3,45290000.0,2629000.0
2023-01-30,10:45:00,1122.4,Open,SHORT,1122.4,45290000.0,
2023-01-30,13:15:00,1125.3,Close,None,1125.3,44953000.0,2292000.0
2023-01-30,13:35:00,1122.5,Open,SHORT,1122.5,44953000.0,
2023-01-30,13:55:00,1124.8,Close,None,1124.8,44676000.0,2015000.0
2023-01-30,14:05:00,1119.0,Open,SHORT,1119.0,44676000.0,
2023-01-31,13:10:00,1100.5,Close,None,1100.5,46479000.0,3818000.0
2023-01-31,13:45:00,1109.5,Open,LONG,1109.5,46479000.0,
2023-02-01,09:45:00,1122.3,Close,None,1122.3,47712000.0,5051000.0
2023-02-01,10:50:00,1113.9,Open,SHORT,1113.9,47712000.0,
2023-02-01,11:10:00,1116.4,Close,None,1116.4,47415000.0,4754000.0
2023-02-01,11:25:00,1113.5,Open,SHORT,1113.5,47415000.0,
2023-02-01,13:15:00,1116.0,Close,None,1116.0,47118000.0,4457000.0
2023-02-01,13:45:00,1121.6,Open,LONG,1121.6,47118000.0,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,46391000.0,3730000.0
2023-02-02,09:10:00,1092.0,Open,SHORT,1092.0,46391000.0,
2023-02-02,11:10:00,1094.4,Close,None,1094.4,46104000.0,3443000.0
2023-02-02,11:20:00,1095.1,Open,LONG,1095.1,46104000.0,
2023-02-02,13:15:00,1089.5,Close,None,1089.5,45497000.0,2836000.0
2023-02-02,14:15:00,1090.5,Open,SHORT,1090.5,45497000.0,
2023-02-03,10:30:00,1090.6,Close,None,1090.6,45440000.0,2779000.0
2023-02-03,10:45:00,1088.7,Open,SHORT,1088.7,45440000.0,
2023-02-03,13:00:00,1090.0,Close,None,1090.0,45263000.0,2602000.0
