Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,09:50:00,1012.1,Open,LONG,1012.1,40000000.0,
2023-01-03,10:25:00,1013.0,Close,None,1013.0,40043000.0,43000.00000000001
2023-01-03,11:25:00,1015.0,Open,LONG,1015.0,40043000.0,
2023-01-04,09:50:00,1042.7,Close,None,1042.7,42766000.0,2766000.0
2023-01-04,10:05:00,1044.0,Open,LONG,1044.0,42766000.0,
2023-01-04,10:55:00,1047.4,Close,None,1047.4,43059000.0,3059000.0
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,43059000.0,
2023-01-05,10:50:00,1047.8,Close,None,1047.8,43092000.0,3092000.0
2023-01-05,13:10:00,1048.8,Open,LONG,1048.8,43092000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,43305000.0,3305000.0
2023-01-06,09:30:00,1053.7,Open,LONG,1053.7,43305000.0,
2023-01-06,13:20:00,1059.4,Close,None,1059.4,43828000.0,3828000.0
2023-01-06,13:45:00,1056.5,Open,SHORT,1056.5,43828000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,43431000.0,3431000.0
2023-01-09,09:25:00,1059.9,Open,LONG,1059.9,43431000.0,
2023-01-09,09:45:00,1057.6,Close,None,1057.6,43154000.0,3154000.0
2023-01-09,10:30:00,1062.7,Open,LONG,1062.7,43154000.0,
2023-01-09,10:40:00,1059.7,Close,None,1059.7,42807000.0,2807000.0
2023-01-09,13:55:00,1053.7,Open,SHORT,1053.7,42807000.0,
2023-01-10,09:05:00,1056.3,Close,None,1056.3,42500000.0,2500000.0
2023-01-10,10:05:00,1053.0,Open,SHORT,1053.0,42500000.0,
2023-01-10,13:05:00,1052.5,Close,None,1052.5,42503000.0,2503000.0
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,42503000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,42006000.0,2006000.0
2023-01-10,14:15:00,1057.2,Open,LONG,1057.2,42006000.0,
2023-01-10,14:20:00,1054.3,Close,None,1054.3,41669000.0,1669000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,41669000.0,
2023-01-11,13:20:00,1069.2,Close,None,1069.2,42282000.0,2282000.0
2023-01-12,09:40:00,1067.1,Open,LONG,1067.1,42282000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,42155000.0,2155000.0
2023-01-12,10:15:00,1064.7,Open,SHORT,1064.7,42155000.0,
2023-01-12,13:50:00,1060.0,Close,None,1060.0,42578000.0,2578000.0
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,42578000.0,
2023-01-13,09:50:00,1072.4,Close,None,1072.4,42621000.0,2621000.0
2023-01-13,10:20:00,1074.5,Open,LONG,1074.5,42621000.0,
2023-01-13,10:45:00,1071.0,Close,None,1071.0,42224000.0,2224000.0
2023-01-13,13:20:00,1068.6,Open,SHORT,1068.6,42224000.0,
2023-01-13,13:35:00,1070.6,Close,None,1070.6,41977000.0,1977000.0
2023-01-13,14:05:00,1066.6,Open,SHORT,1066.6,41977000.0,
2023-01-16,09:00:00,1072.7,Close,None,1072.7,41320000.0,1320000.0
2023-01-16,09:25:00,1072.3,Open,LONG,1072.3,41320000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,40983000.0,983000.0
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,40983000.0,
2023-01-16,10:55:00,1068.2,Close,None,1068.2,40696000.0,696000.0
2023-01-16,13:55:00,1070.7,Open,LONG,1070.7,40696000.0,
2023-01-17,13:50:00,1089.0,Close,None,1089.0,42479000.0,2479000.0
2023-01-17,14:15:00,1098.9,Open,LONG,1098.9,42479000.0,
2023-01-18,13:00:00,1112.3,Close,None,1112.3,43772000.0,3772000.0
2023-01-18,13:55:00,1116.5,Open,LONG,1116.5,43772000.0,
2023-01-19,09:00:00,1113.5,Close,None,1113.5,43425000.0,3425000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,43425000.0,
2023-01-19,11:00:00,1118.6,Close,None,1118.6,43028000.0,3028000.0
2023-01-19,13:50:00,1119.9,Open,LONG,1119.9,43028000.0,
2023-01-27,09:00:00,1139.4,Close_Future_Expired,None,1139.4,44931000.0,1950000.0
2023-01-27,10:10:00,1138.9,Open,SHORT,1138.9,44931000.0,
2023-01-27,10:45:00,1141.3,Close,None,1141.3,44644000.0,1663000.0
2023-01-27,13:45:00,1139.0,Open,SHORT,1139.0,44644000.0,
2023-01-30,09:55:00,1127.3,Close,None,1127.3,45767000.0,2786000.0
2023-01-30,10:45:00,1122.4,Open,SHORT,1122.4,45767000.0,
2023-01-30,13:15:00,1125.3,Close,None,1125.3,45430000.0,2449000.0
2023-01-30,13:35:00,1122.5,Open,SHORT,1122.5,45430000.0,
2023-01-30,13:55:00,1124.8,Close,None,1124.8,45153000.0,2172000.0
2023-01-30,14:05:00,1119.0,Open,SHORT,1119.0,45153000.0,
2023-01-31,13:10:00,1100.5,Close,None,1100.5,46956000.0,3975000.0
2023-01-31,13:55:00,1108.0,Open,LONG,1108.0,46956000.0,
2023-02-01,09:45:00,1122.3,Close,None,1122.3,48339000.0,5358000.0
2023-02-01,11:05:00,1115.6,Open,SHORT,1115.6,48339000.0,
2023-02-01,13:25:00,1118.3,Close,None,1118.3,48022000.0,5041000.0
2023-02-01,13:45:00,1121.6,Open,LONG,1121.6,48022000.0,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,47295000.0,4314000.0
2023-02-02,09:10:00,1092.0,Open,SHORT,1092.0,47295000.0,
2023-02-02,11:10:00,1094.4,Close,None,1094.4,47008000.0,4027000.0
2023-02-03,13:25:00,1087.2,Open,SHORT,1087.2,47008000.0,
2023-02-06,09:50:00,1073.5,Close,None,1073.5,48331000.0,5350000.0
2023-02-06,11:15:00,1081.0,Open,LONG,1081.0,48331000.0,
2023-02-06,13:35:00,1079.1,Close,None,1079.1,48094000.0,5113000.0
2023-02-07,09:05:00,1089.8,Open,LONG,1089.8,48094000.0,
2023-02-07,10:45:00,1087.6,Close,None,1087.6,47827000.0,4846000.0
2023-02-07,11:00:00,1085.5,Open,SHORT,1085.5,47827000.0,
2023-02-07,13:55:00,1078.8,Close,None,1078.8,48450000.0,5469000.0
2023-02-08,11:10:00,1069.6,Open,SHORT,1069.6,48450000.0,
2023-02-08,13:30:00,1071.8,Close,None,1071.8,48183000.0,5202000.0
