Date,Time,Price,Action,Position Type,Trade Price,Total Money,Total Point
2023-01-03,09:50:00,1012.1,Open,LONG,1012.1,40000000.0,
2023-01-03,10:25:00,1013.0,Close,None,1013.0,40043000.0,43000.00000000001
2023-01-03,11:25:00,1015.0,Open,LONG,1015.0,40043000.0,
2023-01-04,10:55:00,1047.4,Close,None,1047.4,43236000.0,3236000.0
2023-01-05,09:05:00,1047.0,Open,LONG,1047.0,43236000.0,
2023-01-05,10:40:00,1048.6,Close,None,1048.6,43349000.0,3349000.0
2023-01-05,13:50:00,1055.0,Open,LONG,1055.0,43349000.0,
2023-01-06,09:00:00,1051.4,Close,None,1051.4,42942000.0,2942000.0
2023-01-06,09:30:00,1053.7,Open,LONG,1053.7,42942000.0,
2023-01-06,13:10:00,1061.8,Close,None,1061.8,43705000.0,3705000.0
2023-01-06,13:45:00,1056.5,Open,SHORT,1056.5,43705000.0,
2023-01-09,09:00:00,1060.0,Close,None,1060.0,43308000.0,3308000.0
2023-01-09,09:20:00,1058.5,Open,LONG,1058.5,43308000.0,
2023-01-09,09:45:00,1057.6,Close,None,1057.6,43171000.0,3171000.0
2023-01-09,10:30:00,1062.7,Open,LONG,1062.7,43171000.0,
2023-01-09,10:40:00,1059.7,Close,None,1059.7,42824000.0,2824000.0
2023-01-09,13:05:00,1057.0,Open,SHORT,1057.0,42824000.0,
2023-01-10,09:00:00,1055.0,Close,None,1055.0,42977000.0,2977000.0
2023-01-10,10:05:00,1053.0,Open,SHORT,1053.0,42977000.0,
2023-01-10,13:05:00,1052.5,Close,None,1052.5,42980000.0,2980000.0
2023-01-10,13:45:00,1059.2,Open,LONG,1059.2,42980000.0,
2023-01-10,14:00:00,1054.7,Close,None,1054.7,42483000.0,2483000.0
2023-01-10,14:15:00,1057.2,Open,LONG,1057.2,42483000.0,
2023-01-10,14:20:00,1054.3,Close,None,1054.3,42146000.0,2146000.0
2023-01-11,09:00:00,1062.6,Open,LONG,1062.6,42146000.0,
2023-01-11,13:20:00,1069.2,Close,None,1069.2,42759000.0,2759000.0
2023-01-11,13:45:00,1065.8,Open,SHORT,1065.8,42759000.0,
2023-01-12,09:00:00,1065.9,Close,None,1065.9,42702000.0,2702000.0
2023-01-12,09:40:00,1067.1,Open,LONG,1067.1,42702000.0,
2023-01-12,10:05:00,1066.3,Close,None,1066.3,42575000.0,2575000.0
2023-01-12,10:15:00,1064.7,Open,SHORT,1064.7,42575000.0,
2023-01-12,11:25:00,1064.0,Close,None,1064.0,42598000.0,2598000.0
2023-01-12,13:25:00,1059.9,Open,SHORT,1059.9,42598000.0,
2023-01-12,14:00:00,1062.4,Close,None,1062.4,42301000.0,2301000.0
2023-01-13,09:05:00,1071.5,Open,LONG,1071.5,42301000.0,
2023-01-13,10:45:00,1071.0,Close,None,1071.0,42204000.0,2204000.0
2023-01-13,11:20:00,1070.4,Open,SHORT,1070.4,42204000.0,
2023-01-13,13:35:00,1070.6,Close,None,1070.6,42137000.0,2137000.0
2023-01-13,14:05:00,1066.6,Open,SHORT,1066.6,42137000.0,
2023-01-16,09:00:00,1072.7,Close,None,1072.7,41480000.0,1480000.0
2023-01-16,09:25:00,1072.3,Open,LONG,1072.3,41480000.0,
2023-01-16,09:50:00,1069.4,Close,None,1069.4,41143000.0,1143000.0
2023-01-16,10:20:00,1065.8,Open,SHORT,1065.8,41143000.0,
2023-01-16,10:55:00,1068.2,Close,None,1068.2,40856000.0,856000.0
2023-01-16,13:55:00,1070.7,Open,LONG,1070.7,40856000.0,
2023-01-17,13:45:00,1092.0,Close,None,1092.0,42939000.0,2939000.0
2023-01-17,14:15:00,1098.9,Open,LONG,1098.9,42939000.0,
2023-01-18,13:00:00,1112.3,Close,None,1112.3,44232000.0,4232000.0
2023-01-18,13:55:00,1116.5,Open,LONG,1116.5,44232000.0,
2023-01-19,09:00:00,1113.5,Close,None,1113.5,43885000.0,3885000.0
2023-01-19,10:05:00,1122.1,Open,LONG,1122.1,43885000.0,
2023-01-19,10:55:00,1119.4,Close,None,1119.4,43568000.0,3568000.0
2023-01-19,13:45:00,1117.3,Open,SHORT,1117.3,43568000.0,
2023-01-19,13:50:00,1119.9,Close,None,1119.9,43261000.0,3261000.0
2023-01-19,14:00:00,1120.3,Open,LONG,1120.3,43261000.0,
2023-01-19,14:05:00,1118.7,Close,None,1118.7,43054000.0,3054000.0
2023-01-19,14:25:00,1121.0,Open,LONG,1121.0,43054000.0,
2023-01-27,09:00:00,1139.4,Close_Future_Expired,None,1139.4,44847000.00000001,1840000.000000009
2023-01-27,10:10:00,1138.9,Open,SHORT,1138.9,44847000.00000001,
2023-01-27,10:40:00,1140.6,Close,None,1140.6,44630000.00000001,1623000.000000009
2023-01-27,11:10:00,1141.8,Open,LONG,1141.8,44630000.00000001,
2023-01-27,13:00:00,1140.7,Close,None,1140.7,44473000.00000001,1466000.000000009
2023-01-27,13:45:00,1139.0,Open,SHORT,1139.0,44473000.00000001,
2023-01-30,09:55:00,1127.3,Close,None,1127.3,45596000.00000001,2589000.000000009
2023-01-30,10:45:00,1122.4,Open,SHORT,1122.4,45596000.00000001,
2023-01-30,13:05:00,1124.2,Close,None,1124.2,45369000.00000001,2362000.000000009
2023-01-30,13:35:00,1122.5,Open,SHORT,1122.5,45369000.00000001,
2023-01-30,13:50:00,1124.2,Close,None,1124.2,45152000.00000001,2145000.000000009
2023-01-30,14:05:00,1119.0,Open,SHORT,1119.0,45152000.00000001,
2023-01-31,13:10:00,1100.5,Close,None,1100.5,46955000.00000001,3948000.000000009
2023-01-31,13:45:00,1109.5,Open,LONG,1109.5,46955000.00000001,
2023-02-01,09:45:00,1122.3,Close,None,1122.3,48188000.00000001,5181000.000000009
2023-02-01,10:50:00,1113.9,Open,SHORT,1113.9,48188000.00000001,
2023-02-01,13:25:00,1118.3,Close,None,1118.3,47701000.00000001,4694000.000000009
2023-02-01,13:45:00,1121.6,Open,LONG,1121.6,47701000.00000001,
2023-02-01,13:50:00,1114.8,Close,None,1114.8,46974000.00000001,3967000.0000000093
2023-02-02,09:10:00,1092.0,Open,SHORT,1092.0,46974000.00000001,
2023-02-02,10:45:00,1092.2,Close,None,1092.2,46907000.00000001,3900000.0000000093
2023-02-02,11:15:00,1094.9,Open,LONG,1094.9,46907000.00000001,
2023-02-02,13:15:00,1089.5,Close,None,1089.5,46320000.00000001,3313000.0000000093
