Date,Portfolio Value
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-03,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,40000000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42723000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-04,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42256000.0
2023-01-05,42049000.0
2023-01-05,42049000.0
2023-01-05,42049000.0
2023-01-05,42049000.0
